"year"	"month"	"id"	"name"	"waterbody"	"Lat"	"Long"	"type"	"SAL"	"W.T"
2007	5	112370019	"Vorwerk"	"Sagarder Bach"	54.519140218753	13.530008689413	"Freshwater"	0	14.1
2007	5	112391500	"RB15 Buschvitz oe."	"Kl. Jasmunder Bodden"	54.43167	13.491672	"Coast"	4.6	15.9
2007	5	112400185	"RB1 Schaprode w."	"Schaproder Bodden"	54.515	13.125002	"Coast"	9.6	13.5
2007	5	134000019	"Greifswald"	"Hoher Graben"	54.0864246169811	13.4613349757075	"Freshwater"	0	15.6
2007	6	103050101	"DB1 Pramort"	"Barther Fahrwasser"	54.42	12.926671	"Coast"	8.4	20.4
2007	6	103050208	"DB2 Sundische Wiese"	"Grabow"	54.39167	12.838331	"Coast"	8.1	19.9
2007	6	103050603	"DB6 Barth oe."	"Barther Bodden"	54.395001	12.750001	"Coast"	6.9	20.5
2007	6	103051008	"DB10 Bodstedt n."	"Bodstedter Bodden"	54.395001	12.623331	"Coast"	5.4	19
2007	6	103051606	"DB16 Saal nw."	"Saaler Bodden"	54.335001	12.448331	"Coast"	3.8	19.9
2007	6	103310014	"Zipke"	"Zipker Bach"	54.3413090635463	12.7839460522578	"Freshwater"	0	16.9
2007	6	105010285	"GB2 I.Vilm s."	"Greifswalder Bodden"	54.26667	13.516671	"Coast"	7.55	20.375
2007	6	105011907	"GB19 Zentralbereich"	"Greifswalder Bodden"	54.20667	13.566671	"Coast"	7.35	19.8975
2007	6	105160013	"Hanshagen Ausbau"	"Hanshagener Bach"	54.0568145161902	13.5562216016945	"Freshwater"	0	16.5
2007	6	105210010	"Kemnitz"	"Westziese"	54.0850610286063	13.5276303287714	"Freshwater"	0	16
2007	6	105340014	"Greifswald"	"Ryck"	54.0988078716915	13.3762719023408	"Freshwater"	0	19.8
2007	6	107030028	"Brandshagen"	"Miltzower Bach"	54.2318280613644	13.1982131143004	"Freshwater"	0	13.7
2007	6	109070015	"Flemendorf"	"Uhlenbaek"	54.3318827754293	12.8003579931573	"Freshwater"	0	16.6
2007	6	109180011	"Zuehlendorf"	"Graben aus Kummerow Heide"	54.3501914436589	12.8535939073662	"Freshwater"	0	14.4
2007	6	109230015	"Prohn"	"Prohner Bach"	54.3710907369313	13.0235076949181	"Freshwater"	0	18.9
2007	6	111030108	"AW1 Trockenort"	"Achterwasser"	54.01667	13.958331	"Coast"	2	22.5
2007	6	111032085	"P20 Peenemuende s."	"Peenestrom"	54.121	13.773	"Coast"	3.7	21.95
2007	6	111034208	"P42 Wolgast s."	"Peenestrom"	54.023358	13.760763	"Coast"	1.45	22.9
2007	6	111034806	"P48 Lassan"	"Peenestrom"	53.96667	13.891671	"Coast"	0.9	23.2
2007	6	111140027	"Wolgast"	"Ostziese"	54.042512008582	13.7348408690934	"Freshwater"	0	18.2
2007	6	111190024	"Lassan"	"Lassaner Muehlengraben"	53.9484805022473	13.85282612245	"Freshwater"	0	17.1
2007	6	111290017	"Waschow"	"Pulowbach"	53.9751754345641	13.8359000066485	"Freshwater"	0	17.4
2007	6	111410023	"Wehrland"	"Brebowbach"	53.9831284479898	13.8109267422404	"Freshwater"	0	15
2007	6	112050138	"Karow"	"Karower Muehlbach"	54.4028946481796	13.5057291508361	"Freshwater"	0	15.8
2007	6	112190202	"RB2 Vitte oe."	"Vitter Bodden"	54.57	13.131672	"Coast"	9.8	21.9
2007	6	112190309	"RB3 Bugspitze s."	"Rassower Strom"	54.55333	13.178332	"Coast"	9.3	21.25
2007	6	112220010	"Kasnevitz"	"Rosengartener Bek"	54.3375879468763	13.4123296886823	"Freshwater"	0	14.8
2007	6	112230016	"Kluis"	"Duvenbaek"	54.4649241302838	13.3055644900104	"Freshwater"	0	15.7
2007	6	112280603	"RB6 Wittower Faehre oe."	"Breetzer Bodden"	54.56333	13.293332	"Coast"	8.7	21.4
2007	6	112350018	"Neuendorf"	"Sehrower Bach"	54.3821417140574	13.2670909497788	"Freshwater"	0	16.6
2007	6	112370019	"Vorwerk"	"Sagarder Bach"	54.519140218753	13.530008689413	"Freshwater"	0	14.6
2007	6	112390909	"RB9 Glowe sw."	"Gr. Jasmunder Bodden"	54.54333	13.426672	"Coast"	8.2	20.35
2007	6	112391004	"RB10 Lietzow n."	"Gr. Jasmunder Bodden"	54.50667	13.490002	"Coast"	8.1	20.2
2007	6	112391500	"RB15 Buschvitz oe."	"Kl. Jasmunder Bodden"	54.43167	13.491672	"Coast"	4.7	20.5
2007	6	112400185	"RB1 Schaprode w."	"Schaproder Bodden"	54.515	13.125002	"Coast"	9.2	22.3
2007	6	134000019	"Greifswald"	"Hoher Graben"	54.0864246169811	13.4613349757075	"Freshwater"	0	14.8
2007	7	103050101	"DB1 Pramort"	"Barther Fahrwasser"	54.42	12.926671	"Coast"	9.3	17.7
2007	7	103050208	"DB2 Sundische Wiese"	"Grabow"	54.39167	12.838331	"Coast"	6.9	17.5
2007	7	103050603	"DB6 Barth oe."	"Barther Bodden"	54.395001	12.750001	"Coast"	5.7	17.7
2007	7	103051008	"DB10 Bodstedt n."	"Bodstedter Bodden"	54.395001	12.623331	"Coast"	5.2	21.4
2007	7	103051606	"DB16 Saal nw."	"Saaler Bodden"	54.335001	12.448331	"Coast"	3.3	21.3
2007	7	103059085	"KB90 Fahrwasser I.Libitz w."	"Kubitzer Bodden"	54.40167	13.105001	"Coast"	8.2	17.9
2007	7	103070503	"GS Gellenstrom Hiddensee w."	"Prerowbucht"	54.51167	13.050002	"Coast"	9	17.55
2007	7	103310014	"Zipke"	"Zipker Bach"	54.3413090635463	12.7839460522578	"Freshwater"	0	16.5
2007	7	105010285	"GB2 I.Vilm s."	"Greifswalder Bodden"	54.26667	13.516671	"Coast"	7.65	19.6
2007	7	105010306	"GB3 Daenische Wiek n."	"Daenische Wiek"	54.15	13.483331	"Coast"	7.6	20.3
2007	7	105010701	"GB7 Struck"	"Greifswalder Bodden"	54.20667	13.653331	"Coast"	7.55	19.55
2007	7	105011907	"GB19 Zentralbereich"	"Greifswalder Bodden"	54.20667	13.566671	"Coast"	7.65	19.2
2007	7	105160013	"Hanshagen Ausbau"	"Hanshagener Bach"	54.0568145161902	13.5562216016945	"Freshwater"	0	16.7
2007	7	105210010	"Kemnitz"	"Westziese"	54.0850610286063	13.5276303287714	"Freshwater"	0	18.7
2007	7	105340014	"Greifswald"	"Ryck"	54.0988078716915	13.3762719023408	"Freshwater"	0	22
2007	7	107030028	"Brandshagen"	"Miltzower Bach"	54.2318280613644	13.1982131143004	"Freshwater"	0	15.1
2007	7	109016609	"S66 Stralsund"	"Andershofer Bucht"	54.28667	13.131671	"Coast"	7.9	18.4
2007	7	109070015	"Flemendorf"	"Uhlenbaek"	54.3318827754293	12.8003579931573	"Freshwater"	0	16.8
2007	7	109180011	"Zuehlendorf"	"Graben aus Kummerow Heide"	54.3501914436589	12.8535939073662	"Freshwater"	0	15.1
2007	7	109230015	"Prohn"	"Prohner Bach"	54.3710907369313	13.0235076949181	"Freshwater"	0	19
2007	7	111021001	"GB10 Ruden s."	"Greifswalder Bodden"	54.18833	13.775001	"Coast"	7.025	18.35
2007	7	111030108	"AW1 Trockenort"	"Achterwasser"	54.01667	13.958331	"Coast"	1.6	17.5
2007	7	111032085	"P20 Peenemuende s."	"Peenestrom"	54.121	13.773	"Coast"	5.3	17.45
2007	7	111034208	"P42 Wolgast s."	"Peenestrom"	54.023358	13.760763	"Coast"	2.8	18.05
2007	7	111034806	"P48 Lassan"	"Peenestrom"	53.96667	13.891671	"Coast"	1.2	17.9
2007	7	111071308	"O133 suedl. Greifsw. Oie"	"Pommersche Bucht"	54.20333	13.905002	"Coast"	8.15	16.25
2007	7	111140027	"Wolgast"	"Ostziese"	54.042512008582	13.7348408690934	"Freshwater"	0	21
2007	7	111190024	"Lassan"	"Lassaner Muehlengraben"	53.9484805022473	13.85282612245	"Freshwater"	0	17.3
2007	7	111290017	"Waschow"	"Pulowbach"	53.9751754345641	13.8359000066485	"Freshwater"	0	16.5
2007	7	111410023	"Wehrland"	"Brebowbach"	53.9831284479898	13.8109267422404	"Freshwater"	0	16.3
2007	7	112050138	"Karow"	"Karower Muehlbach"	54.4028946481796	13.5057291508361	"Freshwater"	0	18.7
2007	7	112190202	"RB2 Vitte oe."	"Vitter Bodden"	54.57	13.131672	"Coast"	8.8	17.6
2007	7	112190309	"RB3 Bugspitze s."	"Rassower Strom"	54.55333	13.178332	"Coast"	8.9	17.9
2007	7	112220010	"Kasnevitz"	"Rosengartener Bek"	54.3375879468763	13.4123296886823	"Freshwater"	0	18
2007	7	112230016	"Kluis"	"Duvenbaek"	54.4649241302838	13.3055644900104	"Freshwater"	0	21.3
2007	7	112280603	"RB6 Wittower Faehre oe."	"Breetzer Bodden"	54.56333	13.293332	"Coast"	8.3	17.9
2007	7	112350018	"Neuendorf"	"Sehrower Bach"	54.3821417140574	13.2670909497788	"Freshwater"	0	21.6
2007	7	112370019	"Vorwerk"	"Sagarder Bach"	54.519140218753	13.530008689413	"Freshwater"	0	17.8
2007	7	112390909	"RB9 Glowe sw."	"Gr. Jasmunder Bodden"	54.54333	13.426672	"Coast"	8.1	17.75
2007	7	112391004	"RB10 Lietzow n."	"Gr. Jasmunder Bodden"	54.50667	13.490002	"Coast"	8.1	17.85
2007	7	112391500	"RB15 Buschvitz oe."	"Kl. Jasmunder Bodden"	54.43167	13.491672	"Coast"	4.5	20.7
2007	7	112400185	"RB1 Schaprode w."	"Schaproder Bodden"	54.515	13.125002	"Coast"	8.7	17.7
2007	7	134000019	"Greifswald"	"Hoher Graben"	54.0864246169811	13.4613349757075	"Freshwater"	0	17.5
2007	8	103050101	"DB1 Pramort"	"Barther Fahrwasser"	54.42	12.926671	"Coast"	8.2	21.6
2007	8	103050208	"DB2 Sundische Wiese"	"Grabow"	54.39167	12.838331	"Coast"	7.4	21.5
2007	8	103050603	"DB6 Barth oe."	"Barther Bodden"	54.395001	12.750001	"Coast"	5.5	21.2
2007	8	103051008	"DB10 Bodstedt n."	"Bodstedter Bodden"	54.395001	12.623331	"Coast"	4.7	19.2
2007	8	103051606	"DB16 Saal nw."	"Saaler Bodden"	54.335001	12.448331	"Coast"	3.5	19.4
2007	8	103310014	"Zipke"	"Zipker Bach"	54.3413090635463	12.7839460522578	"Freshwater"	0	18.5
2007	8	105010285	"GB2 I.Vilm s."	"Greifswalder Bodden"	54.26667	13.516671	"Coast"	7.8	19.9
2007	8	105010306	"GB3 Daenische Wiek n."	"Daenische Wiek"	54.15	13.483331	"Coast"	7.675	17.025
2007	8	105010701	"GB7 Struck"	"Greifswalder Bodden"	54.20667	13.653331	"Coast"	7.5	20.15
2007	8	105011907	"GB19 Zentralbereich"	"Greifswalder Bodden"	54.20667	13.566671	"Coast"	7.8	19.7
2007	8	105160013	"Hanshagen Ausbau"	"Hanshagener Bach"	54.0568145161902	13.5562216016945	"Freshwater"	0	16.4
2007	8	105210010	"Kemnitz"	"Westziese"	54.0850610286063	13.5276303287714	"Freshwater"	0	17.1
2007	8	105340014	"Greifswald"	"Ryck"	54.0988078716915	13.3762719023408	"Freshwater"	0	20.1
2007	8	107030028	"Brandshagen"	"Miltzower Bach"	54.2318280613644	13.1982131143004	"Freshwater"	0	17.1
2007	8	109016609	"S66 Stralsund"	"Andershofer Bucht"	54.28667	13.131671	"Coast"	8.1	20.9
2007	8	109070015	"Flemendorf"	"Uhlenbaek"	54.3318827754293	12.8003579931573	"Freshwater"	0	17.6
2007	8	109180011	"Zuehlendorf"	"Graben aus Kummerow Heide"	54.3501914436589	12.8535939073662	"Freshwater"	0	15.9
2007	8	109230015	"Prohn"	"Prohner Bach"	54.3710907369313	13.0235076949181	"Freshwater"	0	19.5
2007	8	111021001	"GB10 Ruden s."	"Greifswalder Bodden"	54.18833	13.775001	"Coast"	7.75	19.9
2007	8	111030108	"AW1 Trockenort"	"Achterwasser"	54.01667	13.958331	"Coast"	1.5	20.6
2007	8	111032085	"P20 Peenemuende s."	"Peenestrom"	54.121	13.773	"Coast"	3.55	20.55
2007	8	111034208	"P42 Wolgast s."	"Peenestrom"	54.023358	13.760763	"Coast"	1.35	20.75
2007	8	111034806	"P48 Lassan"	"Peenestrom"	53.96667	13.891671	"Coast"	1	20.4
2007	8	111071308	"O133 suedl. Greifsw. Oie"	"Pommersche Bucht"	54.20333	13.905002	"Coast"	7.9	18.8
2007	8	111140027	"Wolgast"	"Ostziese"	54.042512008582	13.7348408690934	"Freshwater"	0	18.5
2007	8	111190024	"Lassan"	"Lassaner Muehlengraben"	53.9484805022473	13.85282612245	"Freshwater"	0	17
2007	8	111290017	"Waschow"	"Pulowbach"	53.9751754345641	13.8359000066485	"Freshwater"	0	17.3
2007	8	111410023	"Wehrland"	"Brebowbach"	53.9831284479898	13.8109267422404	"Freshwater"	0	15.9
2007	8	112050138	"Karow"	"Karower Muehlbach"	54.4028946481796	13.5057291508361	"Freshwater"	0	17.9
2007	8	112190202	"RB2 Vitte oe."	"Vitter Bodden"	54.57	13.131672	"Coast"	9.3	21.2
2007	8	112190309	"RB3 Bugspitze s."	"Rassower Strom"	54.55333	13.178332	"Coast"	9.3	20.95
2007	8	112220010	"Kasnevitz"	"Rosengartener Bek"	54.3375879468763	13.4123296886823	"Freshwater"	0	16.6
2007	8	112230016	"Kluis"	"Duvenbaek"	54.4649241302838	13.3055644900104	"Freshwater"	0	17.9
2007	8	112280603	"RB6 Wittower Faehre oe."	"Breetzer Bodden"	54.56333	13.293332	"Coast"	8	21.2
2007	8	112350018	"Neuendorf"	"Sehrower Bach"	54.3821417140574	13.2670909497788	"Freshwater"	0	18.4
2007	8	112370019	"Vorwerk"	"Sagarder Bach"	54.519140218753	13.530008689413	"Freshwater"	0	16
2007	8	112390909	"RB9 Glowe sw."	"Gr. Jasmunder Bodden"	54.54333	13.426672	"Coast"	7.8	21.25
2007	8	112391004	"RB10 Lietzow n."	"Gr. Jasmunder Bodden"	54.50667	13.490002	"Coast"	7.8	20.95
2007	8	112391500	"RB15 Buschvitz oe."	"Kl. Jasmunder Bodden"	54.43167	13.491672	"Coast"	4.4	21.4
2007	8	112400185	"RB1 Schaprode w."	"Schaproder Bodden"	54.515	13.125002	"Coast"	9.4	21.2
2007	8	134000019	"Greifswald"	"Hoher Graben"	54.0864246169811	13.4613349757075	"Freshwater"	0	16.3
2007	9	103050101	"DB1 Pramort"	"Barther Fahrwasser"	54.42	12.926671	"Coast"	8.9	14.2
2007	9	103050208	"DB2 Sundische Wiese"	"Grabow"	54.39167	12.838331	"Coast"	7.5	14.8
2007	9	103050603	"DB6 Barth oe."	"Barther Bodden"	54.395001	12.750001	"Coast"	6.8	14.2
2007	9	103051008	"DB10 Bodstedt n."	"Bodstedter Bodden"	54.395001	12.623331	"Coast"	4.5	15.7
2007	9	103051606	"DB16 Saal nw."	"Saaler Bodden"	54.335001	12.448331	"Coast"	3.5	15.6
2007	9	103059085	"KB90 Fahrwasser I.Libitz w."	"Kubitzer Bodden"	54.40167	13.105001	"Coast"	10.1	12.1
2007	9	103070503	"GS Gellenstrom Hiddensee w."	"Prerowbucht"	54.51167	13.050002	"Coast"	11.65	12.9
2007	9	103310014	"Zipke"	"Zipker Bach"	54.3413090635463	12.7839460522578	"Freshwater"	0	13.5
2007	9	105010285	"GB2 I.Vilm s."	"Greifswalder Bodden"	54.26667	13.516671	"Coast"	7.8	13.95
2007	9	105010701	"GB7 Struck"	"Greifswalder Bodden"	54.20667	13.653331	"Coast"	8	14.1
2007	9	105011907	"GB19 Zentralbereich"	"Greifswalder Bodden"	54.20667	13.566671	"Coast"	7.95	14.05
2007	9	105160013	"Hanshagen Ausbau"	"Hanshagener Bach"	54.0568145161902	13.5562216016945	"Freshwater"	0	12.7
2007	9	105210010	"Kemnitz"	"Westziese"	54.0850610286063	13.5276303287714	"Freshwater"	0	12.4
2007	9	105340014	"Greifswald"	"Ryck"	54.0988078716915	13.3762719023408	"Freshwater"	0	15.3
2007	9	107030028	"Brandshagen"	"Miltzower Bach"	54.2318280613644	13.1982131143004	"Freshwater"	0	12.1
2007	9	109016609	"S66 Stralsund"	"Andershofer Bucht"	54.28667	13.131671	"Coast"	9.5	12.7
2007	9	109070015	"Flemendorf"	"Uhlenbaek"	54.3318827754293	12.8003579931573	"Freshwater"	0	13.4
2007	9	109180011	"Zuehlendorf"	"Graben aus Kummerow Heide"	54.3501914436589	12.8535939073662	"Freshwater"	0	13.5
2007	9	109230015	"Prohn"	"Prohner Bach"	54.3710907369313	13.0235076949181	"Freshwater"	0	14
2007	9	111021001	"GB10 Ruden s."	"Greifswalder Bodden"	54.18833	13.775001	"Coast"	7.15	14.05
2007	9	111030108	"AW1 Trockenort"	"Achterwasser"	54.01667	13.958331	"Coast"	1.6	15.5
2007	9	111032085	"P20 Peenemuende s."	"Peenestrom"	54.121	13.773	"Coast"	4.95	15.6
2007	9	111034208	"P42 Wolgast s."	"Peenestrom"	54.023358	13.760763	"Coast"	2.2	15.05
2007	9	111034806	"P48 Lassan"	"Peenestrom"	53.96667	13.891671	"Coast"	1.1	15.8
2007	9	111071308	"O133 suedl. Greifsw. Oie"	"Pommersche Bucht"	54.20333	13.905002	"Coast"	7.8	16.3
2007	9	111140027	"Wolgast"	"Ostziese"	54.042512008582	13.7348408690934	"Freshwater"	0	13.1
2007	9	111190024	"Lassan"	"Lassaner Muehlengraben"	53.9484805022473	13.85282612245	"Freshwater"	0	13.6
2007	9	111290017	"Waschow"	"Pulowbach"	53.9751754345641	13.8359000066485	"Freshwater"	0	13.7
2007	9	111410023	"Wehrland"	"Brebowbach"	53.9831284479898	13.8109267422404	"Freshwater"	0	13.5
2007	9	112050138	"Karow"	"Karower Muehlbach"	54.4028946481796	13.5057291508361	"Freshwater"	0	12.5
2007	9	112190202	"RB2 Vitte oe."	"Vitter Bodden"	54.57	13.131672	"Coast"	9.1	14.2
2007	9	112190309	"RB3 Bugspitze s."	"Rassower Strom"	54.55333	13.178332	"Coast"	9.5	15.5
2007	9	112220010	"Kasnevitz"	"Rosengartener Bek"	54.3375879468763	13.4123296886823	"Freshwater"	0	12.3
2007	9	112230016	"Kluis"	"Duvenbaek"	54.4649241302838	13.3055644900104	"Freshwater"	0	12.3
2007	9	112280603	"RB6 Wittower Faehre oe."	"Breetzer Bodden"	54.56333	13.293332	"Coast"	8.6	15.5
2007	9	112350018	"Neuendorf"	"Sehrower Bach"	54.3821417140574	13.2670909497788	"Freshwater"	0	13.2
2007	9	112370019	"Vorwerk"	"Sagarder Bach"	54.519140218753	13.530008689413	"Freshwater"	0	12.3
2007	9	112390909	"RB9 Glowe sw."	"Gr. Jasmunder Bodden"	54.54333	13.426672	"Coast"	7.85	15.2
2007	9	112391004	"RB10 Lietzow n."	"Gr. Jasmunder Bodden"	54.50667	13.490002	"Coast"	7.9	15
2007	9	112391500	"RB15 Buschvitz oe."	"Kl. Jasmunder Bodden"	54.43167	13.491672	"Coast"	4.2	15.4
2007	9	112400185	"RB1 Schaprode w."	"Schaproder Bodden"	54.515	13.125002	"Coast"	9	14.5
2007	9	134000019	"Greifswald"	"Hoher Graben"	54.0864246169811	13.4613349757075	"Freshwater"	0	12.1
2007	10	103050101	"DB1 Pramort"	"Barther Fahrwasser"	54.42	12.926671	"Coast"	7.7	11.5
2007	10	103050208	"DB2 Sundische Wiese"	"Grabow"	54.39167	12.838331	"Coast"	7.5	12
2007	10	103050603	"DB6 Barth oe."	"Barther Bodden"	54.395001	12.750001	"Coast"	6.4	11.6
2007	10	103051008	"DB10 Bodstedt n."	"Bodstedter Bodden"	54.395001	12.623331	"Coast"	4.6	12
2007	10	103051606	"DB16 Saal nw."	"Saaler Bodden"	54.335001	12.448331	"Coast"	3.5	12.4
2007	10	103059085	"KB90 Fahrwasser I.Libitz w."	"Kubitzer Bodden"	54.40167	13.105001	"Coast"	8.85	10.3
2007	10	103310014	"Zipke"	"Zipker Bach"	54.3413090635463	12.7839460522578	"Freshwater"	0	9.1
2007	10	105010285	"GB2 I.Vilm s."	"Greifswalder Bodden"	54.26667	13.516671	"Coast"	7.8	11.95
2007	10	105010306	"GB3 Daenische Wiek n."	"Daenische Wiek"	54.15	13.483331	"Coast"	7.65	11.95
2007	10	105010701	"GB7 Struck"	"Greifswalder Bodden"	54.20667	13.653331	"Coast"	7.6	11.8
2007	10	105011907	"GB19 Zentralbereich"	"Greifswalder Bodden"	54.20667	13.566671	"Coast"	7.75	11.85
2007	10	105160013	"Hanshagen Ausbau"	"Hanshagener Bach"	54.0568145161902	13.5562216016945	"Freshwater"	0	9.7
2007	10	105210010	"Kemnitz"	"Westziese"	54.0850610286063	13.5276303287714	"Freshwater"	0	9.3
2007	10	105340014	"Greifswald"	"Ryck"	54.0988078716915	13.3762719023408	"Freshwater"	0	9.7
2007	10	107030028	"Brandshagen"	"Miltzower Bach"	54.2318280613644	13.1982131143004	"Freshwater"	0	10.2
2007	10	109016609	"S66 Stralsund"	"Andershofer Bucht"	54.28667	13.131671	"Coast"	8.4	10.7
2007	10	109070015	"Flemendorf"	"Uhlenbaek"	54.3318827754293	12.8003579931573	"Freshwater"	0	9.5
2007	10	109180011	"Zuehlendorf"	"Graben aus Kummerow Heide"	54.3501914436589	12.8535939073662	"Freshwater"	0	10.8
2007	10	109230015	"Prohn"	"Prohner Bach"	54.3710907369313	13.0235076949181	"Freshwater"	0	11.2
2007	10	111021001	"GB10 Ruden s."	"Greifswalder Bodden"	54.18833	13.775001	"Coast"	5.8	11.7
2007	10	111030108	"AW1 Trockenort"	"Achterwasser"	54.01667	13.958331	"Coast"	1.8	8.9
2007	10	111032085	"P20 Peenemuende s."	"Peenestrom"	54.121	13.773	"Coast"	4.45	9.05
2007	10	111034208	"P42 Wolgast s."	"Peenestrom"	54.023358	13.760763	"Coast"	2.9	8.65
2007	10	111034806	"P48 Lassan"	"Peenestrom"	53.96667	13.891671	"Coast"	1.4	8.5
2007	10	111140027	"Wolgast"	"Ostziese"	54.042512008582	13.7348408690934	"Freshwater"	0	9
2007	10	111190024	"Lassan"	"Lassaner Muehlengraben"	53.9484805022473	13.85282612245	"Freshwater"	0	9.6
2007	10	111290017	"Waschow"	"Pulowbach"	53.9751754345641	13.8359000066485	"Freshwater"	0	9.3
2007	10	111410023	"Wehrland"	"Brebowbach"	53.9831284479898	13.8109267422404	"Freshwater"	0	9.3
2007	10	112050138	"Karow"	"Karower Muehlbach"	54.4028946481796	13.5057291508361	"Freshwater"	0	9.5
2007	10	112190202	"RB2 Vitte oe."	"Vitter Bodden"	54.57	13.131672	"Coast"	9.2	10.5
2007	10	112190309	"RB3 Bugspitze s."	"Rassower Strom"	54.55333	13.178332	"Coast"	8.75	10.8
2007	10	112220010	"Kasnevitz"	"Rosengartener Bek"	54.3375879468763	13.4123296886823	"Freshwater"	0	10
2007	10	112230016	"Kluis"	"Duvenbaek"	54.4649241302838	13.3055644900104	"Freshwater"	0	10.1
2007	10	112280603	"RB6 Wittower Faehre oe."	"Breetzer Bodden"	54.56333	13.293332	"Coast"	8.4	10.8
2007	10	112350018	"Neuendorf"	"Sehrower Bach"	54.3821417140574	13.2670909497788	"Freshwater"	0	10.5
2007	10	112370019	"Vorwerk"	"Sagarder Bach"	54.519140218753	13.530008689413	"Freshwater"	0	9.9
2007	10	112390909	"RB9 Glowe sw."	"Gr. Jasmunder Bodden"	54.54333	13.426672	"Coast"	7.95	11.3
2007	10	112391004	"RB10 Lietzow n."	"Gr. Jasmunder Bodden"	54.50667	13.490002	"Coast"	7.8	11.5
2007	10	112391500	"RB15 Buschvitz oe."	"Kl. Jasmunder Bodden"	54.43167	13.491672	"Coast"	4.2	8.2
2007	10	112400185	"RB1 Schaprode w."	"Schaproder Bodden"	54.515	13.125002	"Coast"	9.3	10.6
2007	10	134000019	"Greifswald"	"Hoher Graben"	54.0864246169811	13.4613349757075	"Freshwater"	0	9.7
2007	11	103050101	"DB1 Pramort"	"Barther Fahrwasser"	54.42	12.926671	"Coast"	8.4	3.8
2007	11	103050208	"DB2 Sundische Wiese"	"Grabow"	54.39167	12.838331	"Coast"	8.4	3.7
2007	11	103050603	"DB6 Barth oe."	"Barther Bodden"	54.395001	12.750001	"Coast"	5.8	3.7
2007	11	103051008	"DB10 Bodstedt n."	"Bodstedter Bodden"	54.395001	12.623331	"Coast"	7.1	3.5
2007	11	103051606	"DB16 Saal nw."	"Saaler Bodden"	54.335001	12.448331	"Coast"	3.3	3.6
2007	11	103059085	"KB90 Fahrwasser I.Libitz w."	"Kubitzer Bodden"	54.40167	13.105001	"Coast"	9.5	4.4
2007	11	103070503	"GS Gellenstrom Hiddensee w."	"Prerowbucht"	54.51167	13.050002	"Coast"	12.6	8.1
2007	11	103310014	"Zipke"	"Zipker Bach"	54.3413090635463	12.7839460522578	"Freshwater"	0	4.6
2007	11	105010285	"GB2 I.Vilm s."	"Greifswalder Bodden"	54.26667	13.516671	"Coast"	7.8	9.25
2007	11	105010306	"GB3 Daenische Wiek n."	"Daenische Wiek"	54.15	13.483331	"Coast"	7.7	9.05
2007	11	105010701	"GB7 Struck"	"Greifswalder Bodden"	54.20667	13.653331	"Coast"	7.6	9.3
2007	11	105011907	"GB19 Zentralbereich"	"Greifswalder Bodden"	54.20667	13.566671	"Coast"	7.8	7.15
2007	11	105160013	"Hanshagen Ausbau"	"Hanshagener Bach"	54.0568145161902	13.5562216016945	"Freshwater"	0	4.3
2007	11	105210010	"Kemnitz"	"Westziese"	54.0850610286063	13.5276303287714	"Freshwater"	0	8
2007	11	105340014	"Greifswald"	"Ryck"	54.0988078716915	13.3762719023408	"Freshwater"	0	8.7
2007	11	107030028	"Brandshagen"	"Miltzower Bach"	54.2318280613644	13.1982131143004	"Freshwater"	0	3.3
2007	11	109016609	"S66 Stralsund"	"Andershofer Bucht"	54.28667	13.131671	"Coast"	8.2	8.7
2007	11	109070015	"Flemendorf"	"Uhlenbaek"	54.3318827754293	12.8003579931573	"Freshwater"	0	4.4
2007	11	109180011	"Zuehlendorf"	"Graben aus Kummerow Heide"	54.3501914436589	12.8535939073662	"Freshwater"	0	7.2
2007	11	109230015	"Prohn"	"Prohner Bach"	54.3710907369313	13.0235076949181	"Freshwater"	0	7.1
2007	11	111030108	"AW1 Trockenort"	"Achterwasser"	54.01667	13.958331	"Coast"	2.4	3.7
2007	11	111032085	"P20 Peenemuende s."	"Peenestrom"	54.121	13.773	"Coast"	2.7	3.6
2007	11	111034208	"P42 Wolgast s."	"Peenestrom"	54.023358	13.760763	"Coast"	2.45	3.6
2007	11	111034806	"P48 Lassan"	"Peenestrom"	53.96667	13.891671	"Coast"	1.7	3.7
2007	11	111140027	"Wolgast"	"Ostziese"	54.042512008582	13.7348408690934	"Freshwater"	0	7.5
2007	11	111190024	"Lassan"	"Lassaner Muehlengraben"	53.9484805022473	13.85282612245	"Freshwater"	0	3.9
2007	11	111290017	"Waschow"	"Pulowbach"	53.9751754345641	13.8359000066485	"Freshwater"	0	5
2007	11	111410023	"Wehrland"	"Brebowbach"	53.9831284479898	13.8109267422404	"Freshwater"	0	4.4
2007	11	112050138	"Karow"	"Karower Muehlbach"	54.4028946481796	13.5057291508361	"Freshwater"	0	6.9
2007	11	112190202	"RB2 Vitte oe."	"Vitter Bodden"	54.57	13.131672	"Coast"	9.2	4.4
2007	11	112190309	"RB3 Bugspitze s."	"Rassower Strom"	54.55333	13.178332	"Coast"	9.15	4.7
2007	11	112220010	"Kasnevitz"	"Rosengartener Bek"	54.3375879468763	13.4123296886823	"Freshwater"	0	7.3
2007	11	112230016	"Kluis"	"Duvenbaek"	54.4649241302838	13.3055644900104	"Freshwater"	0	7
2007	11	112280603	"RB6 Wittower Faehre oe."	"Breetzer Bodden"	54.56333	13.293332	"Coast"	8.3	4.5
