"simsID"	"fishID"	"quality"	"age"	"cohort"	"core"	"year"	"yearclass"	"increment_um"	"rad_um"
"69"	"BH-01908"	2	9	2012	216.9	6	6	226.5	1589.6
"69"	"BH-01908"	2	9	2012	216.9	7	7	79.4	1669
"69"	"BH-01908"	2	9	2012	216.9	8	8	75.5	1744.5
"69"	"BH-01908"	2	9	2012	216.9	9	9	137.5	1882
"69"	"BH-01908"	2	9	2012	216.9	10	10	0	1882
"70"	"BH-01722"	3	13	2007	147.2	0	0	0	0
"70"	"BH-01722"	3	13	2007	147.2	1	1	367.7	367.7
"70"	"BH-01722"	3	13	2007	147.2	2	2	281.2	648.9
"70"	"BH-01722"	3	13	2007	147.2	3	3	197.1	846
"70"	"BH-01722"	3	13	2007	147.2	4	4	110.7	956.7
"70"	"BH-01722"	3	13	2007	147.2	5	5	115.3	1072
"70"	"BH-01722"	3	13	2007	147.2	6	6	125.3	1197.3
"70"	"BH-01722"	3	13	2007	147.2	7	7	236.9	1434.2
"70"	"BH-01722"	3	13	2007	147.2	8	8	89.5	1513.7
"70"	"BH-01722"	3	13	2007	147.2	9	9	122.4	1626.1
"70"	"BH-01722"	3	13	2007	147.2	10	10	162.8	1778.9
"70"	"BH-01722"	3	13	2007	147.2	11	11	80.7	1859.6
"70"	"BH-01722"	3	13	2007	147.2	12	12	128.5	1988.1
"70"	"BH-01722"	3	13	2007	147.2	13	13	90.1	2058.2
"70"	"BH-01722"	3	13	2007	147.2	14	14	0	2058.2
"71"	"BH-01904"	3	1	2020	446.3	0	0	0	0
"71"	"BH-01904"	3	1	2020	446.3	1	1	1087.9	1087.9
"71"	"BH-01904"	3	1	2020	446.3	2	2	0	1037.9
"72"	"BH-01903"	3	1	2020	267.2	0	0	0	0
"72"	"BH-01903"	3	1	2020	267.2	1	1	948.3	928.3
"72"	"BH-01903"	3	1	2020	267.2	2	2	0	948.3
"73"	"BH-01902"	3	2	2018	322.4	0	0	0	0
"73"	"BH-01902"	3	2	2018	322.4	1	1	789.8	789.8
"73"	"BH-01902"	3	2	2018	322.4	2	2	348.1	1137.9
"73"	"BH-01902"	3	2	2018	322.4	3	3	164.8	1302.7
"74"	"BH-00742"	3	2	2018	223.2	0	0	0	0
"74"	"BH-00742"	3	2	2018	223.2	1	1	979.5	1059.5
"74"	"BH-00742"	3	2	2018	223.2	2	2	542.6	1502.1
"74"	"BH-00742"	3	2	2018	223.2	3	3	0	1362.1
"75"	"BH-01897"	3	2	2018	223.6	0	0	0	0
"75"	"BH-01897"	3	2	2018	223.6	1	1	823.1	823.1
"75"	"BH-01897"	3	2	2018	223.6	2	2	310.9	1134
"75"	"BH-01897"	3	2	2018	223.6	3	3	251.9	1385.9
"76"	"BH-00750"	3	2	2019	268.2	0	0	0	0
"76"	"BH-00750"	3	2	2019	268.2	1	1	784.6	784.6
"76"	"BH-00750"	3	2	2019	268.2	2	2	414.9	1199.5
"76"	"BH-00750"	3	2	2019	268.2	3	3	0	1199.5
"77"	"BH-01892"	3	3	2018	219.3	0	0	0	0
"77"	"BH-01892"	3	3	2018	219.3	1	1	700.9	700.9
"77"	"BH-01892"	3	3	2018	219.3	2	2	259.3	1117.7
"77"	"BH-01892"	3	3	2018	219.3	3	3	9.80000000000001	1285
"77"	"BH-01892"	3	3	2018	219.3	4	4	0	1442.5
"78"	"BH-01893"	3	3	2017	278.8	0	0	0	0
"78"	"BH-01893"	3	3	2017	278.8	1	1	757	757
"78"	"BH-01893"	3	3	2017	278.8	2	2	194.9	951.9
"78"	"BH-01893"	3	3	2017	278.8	3	3	230	1181.9
"78"	"BH-01893"	3	3	2017	278.8	4	4	175.4	1357.3
"A"	"BH-00355"	3	2	2017	382.8	0	0	0	0
"A"	"BH-00355"	3	2	2017	382.8	1	1	696.5	696.5
"A"	"BH-00355"	3	2	2017	382.8	2	2	365.9	1082.4
"A"	"BH-00355"	3	2	2017	382.8	3	3	79.3	1181.7
"B"	"BH-00356"	3	7	2012	229.3	0	0	0	0
"B"	"BH-00356"	3	7	2012	229.3	1	1	659.2	659.2
"B"	"BH-00356"	3	7	2012	229.3	2	2	207.8	807
"B"	"BH-00356"	3	7	2012	229.3	3	3	444.8	1191.8
"B"	"BH-00356"	3	7	2012	229.3	4	4	359.8	1491.6
"B"	"BH-00356"	3	7	2012	229.3	5	5	282.7	1694.3
"B"	"BH-00356"	3	7	2012	229.3	6	6	283.1	1917.4
"B"	"BH-00356"	3	7	2012	229.3	7	7	227.1	2064.5
"B"	"BH-00356"	3	7	2012	229.3	8	8	164.5	2169
"C"	"BH-00391"	3	9	2010	132.2	0	0	0	0
"C"	"BH-00391"	3	9	2010	132.2	1	1	439.4	439.4
"C"	"BH-00391"	3	9	2010	132.2	2	2	202	641.4
"C"	"BH-00391"	3	9	2010	132.2	3	3	216.9	858.3
"C"	"BH-00391"	3	9	2010	132.2	4	4	242.1	1100.4
"C"	"BH-00391"	3	9	2010	132.2	5	5	178.1	1278.5
"C"	"BH-00391"	3	9	2010	132.2	6	6	168.8	1447.3
"C"	"BH-00391"	3	9	2010	132.2	7	7	110	1557.3
"C"	"BH-00391"	3	9	2010	132.2	8	8	130.6	1687.9
"C"	"BH-00391"	3	9	2010	132.2	9	9	102.7	1790.6
"C"	"BH-00391"	3	9	2010	132.2	10	10	6.2	1806.8
"D"	"BH-00392"	3	7	2012	228.5	0	0	0	0
"D"	"BH-00392"	3	7	2012	228.5	1	1	493	513
"D"	"BH-00392"	3	7	2012	228.5	2	2	315.2	828.2
"D"	"BH-00392"	3	7	2012	228.5	3	3	275.1	1103.3
"D"	"BH-00392"	3	7	2012	228.5	4	4	194.2	1297.5
"D"	"BH-00392"	3	7	2012	228.5	5	5	225.3	1502.8
"D"	"BH-00392"	3	7	2012	228.5	6	6	184.6	1667.4
"D"	"BH-00392"	3	7	2012	228.5	7	7	149.3	1816.7
"D"	"BH-00392"	3	7	2012	228.5	8	8	47	1843.7
"E"	"BH-00398"	3	6	2013	117.2	0	0	0	0
"E"	"BH-00398"	3	6	2013	117.2	1	1	400.5	400.5
"E"	"BH-00398"	3	6	2013	117.2	2	2	431.2	801.7
"E"	"BH-00398"	3	6	2013	117.2	3	3	265.3	1027
"E"	"BH-00398"	3	6	2013	117.2	4	4	146.1	1143.1
"E"	"BH-00398"	3	6	2013	117.2	5	5	161.6	1274.7
"E"	"BH-00398"	3	6	2013	117.2	6	6	138.6	1383.3
"E"	"BH-00398"	3	6	2013	117.2	7	7	32.5	1435.8
"F"	"BH-00405"	3	2	2017	233.3	0	0	0	0
"F"	"BH-00405"	3	2	2017	233.3	1	1	441.3	441.3
"F"	"BH-00405"	3	2	2017	233.3	2	2	513.8	955.1
"F"	"BH-00405"	3	2	2017	233.3	3	3	140.2	1085.3
"G"	"BH-00411"	3	3	2016	123.1	0	0	0	0
"G"	"BH-00411"	3	3	2016	123.1	1	1	207.7	207.7
"G"	"BH-00411"	3	3	2016	123.1	2	2	628.8	836.5
"G"	"BH-00411"	3	3	2016	123.1	3	3	513.8	1380.3
"G"	"BH-00411"	3	3	2016	123.1	4	4	62.3	1482.6
"H"	"BH-00418"	3	6	2013	166.6	0	0	0	0
"H"	"BH-00418"	3	6	2013	166.6	1	1	400.2	400.2
"H"	"BH-00418"	3	6	2013	166.6	2	2	501.5	901.7
"H"	"BH-00418"	3	6	2013	166.6	3	3	278.8	1180.5
"H"	"BH-00418"	3	6	2013	166.6	4	4	247.4	1427.9
"H"	"BH-00418"	3	6	2013	166.6	5	5	209.3	1637.2
"H"	"BH-00418"	3	6	2013	166.6	6	6	176.1	1813.3
"H"	"BH-00418"	3	6	2013	166.6	7	7	80.9	1894.2
"I"	"BH-00419"	3	10	2009	56.5	0	0	0	0
"I"	"BH-00419"	3	10	2009	56.5	1	1	363.1	363.1
"I"	"BH-00419"	3	10	2009	56.5	2	2	284.6	647.7
"I"	"BH-00419"	3	10	2009	56.5	3	3	217.5	865.2
"I"	"BH-00419"	3	10	2009	56.5	4	4	208.9	1074.1
"I"	"BH-00419"	3	10	2009	56.5	5	5	142.6	1216.7
"I"	"BH-00419"	3	10	2009	56.5	6	6	206.1	1422.8
"I"	"BH-00419"	3	10	2009	56.5	7	7	183.3	1606.1
"I"	"BH-00419"	3	10	2009	56.5	8	8	176	1782.1
"I"	"BH-00419"	3	10	2009	56.5	9	9	145.4	1917.5
"I"	"BH-00419"	3	10	2009	56.5	10	10	108.5	2026
"I"	"BH-00419"	3	10	2009	56.5	11	11	108.1	2124.1
"J"	"BH-01767"	3	8	2012	116	0	0	0	0
"J"	"BH-01767"	3	8	2012	116	1	1	360.8	360.8
"J"	"BH-01767"	3	8	2012	116	2	2	329.8	670.6
"J"	"BH-01767"	3	8	2012	116	3	3	194.5	845.1
"J"	"BH-01767"	3	8	2012	116	4	4	190.2	1015.3
"J"	"BH-01767"	3	8	2012	116	5	5	159.4	1154.7
"J"	"BH-01767"	3	8	2012	116	6	6	122.6	1257.3
"J"	"BH-01767"	3	8	2012	116	7	7	120.6	1357.9
"J"	"BH-01767"	3	8	2012	116	8	8	190.2	1528.1
"J"	"BH-01767"	3	8	2012	116	9	9	59	1567.1
"K"	"BH-01772"	3	5	2015	278.4	0	0	0	0
"K"	"BH-01772"	3	5	2015	278.4	1	1	488.7	488.7
"K"	"BH-01772"	3	5	2015	278.4	2	2	334.6	803.3
"K"	"BH-01772"	3	5	2015	278.4	3	3	180.5	983.8
"K"	"BH-01772"	3	5	2015	278.4	4	4	211.3	1165.1
"K"	"BH-01772"	3	5	2015	278.4	5	5	151.3	1296.4
"K"	"BH-01772"	3	5	2015	278.4	6	6	92.5	1388.9
"L"	"BH-01774"	3	4	2016	263.3	0	0	0	0
"L"	"BH-01774"	3	4	2016	263.3	1	1	546.7	546.7
"L"	"BH-01774"	3	4	2016	263.3	2	2	237.8	784.5
"L"	"BH-01774"	3	4	2016	263.3	3	3	253.7	1038.2
"L"	"BH-01774"	3	4	2016	263.3	4	4	239.7	1277.9
"L"	"BH-01774"	3	4	2016	263.3	5	5	100.3	1378.2
"M"	"BH-01776"	3	2	2018	299.9	0	0	0	0
"M"	"BH-01776"	3	2	2018	299.9	1	1	985.3	985.3
"M"	"BH-01776"	3	2	2018	299.9	2	2	337.8	1323.1
"M"	"BH-01776"	3	2	2018	299.9	3	3	289.4	1612.5
"N"	"BH-01877"	3	2	2018	217.1	0	0	0	0
"N"	"BH-01877"	3	2	2018	217.1	1	1	565.6	565.6
"N"	"BH-01877"	3	2	2018	217.1	2	2	377.2	942.8
"N"	"BH-01877"	3	2	2018	217.1	3	3	218.9	1151.7
"O"	"BH-01922"	3	11	2009	161.3	0	0	0	0
"O"	"BH-01922"	3	11	2009	161.3	1	1	406.3	406.3
"O"	"BH-01922"	3	11	2009	161.3	2	2	296.1	702.4
"O"	"BH-01922"	3	11	2009	161.3	3	3	209.1	911.5
"O"	"BH-01922"	3	11	2009	161.3	4	4	213	1124.5
"O"	"BH-01922"	3	11	2009	161.3	5	5	145.1	1269.6
"O"	"BH-01922"	3	11	2009	161.3	6	6	123.2	1392.8
"O"	"BH-01922"	3	11	2009	161.3	7	7	151	1563.8
"O"	"BH-01922"	3	11	2009	161.3	8	8	111.9	1675.7
"O"	"BH-01922"	3	11	2009	161.3	9	9	98.7	1774.4
"O"	"BH-01922"	3	11	2009	161.3	10	10	115.5	1889.9
"O"	"BH-01922"	3	11	2009	161.3	11	11	119.2	2029.1
"O"	"BH-01922"	3	11	2009	161.3	12	12	6.3	2035.4
"P"	"BH-00424"	3	2	2017	342.1	0	0	0	0
"P"	"BH-00424"	3	2	2017	342.1	1	1	664.4	664.4
"P"	"BH-00424"	3	2	2017	342.1	2	2	316.5	980.9
"P"	"BH-00424"	3	2	2017	342.1	3	3	67.1	1048
"Q"	"BH-90910"	3	4	2017	195.8	0	0	0	0
"Q"	"BH-90910"	3	4	2017	195.8	1	1	765.5	765.5
"Q"	"BH-90910"	3	4	2017	195.8	2	2	113.1	968.6
"Q"	"BH-90910"	3	4	2017	195.8	3	3	31.7	1085.3
"Q"	"BH-90910"	3	4	2017	195.8	4	4	23.2	1203.5
"Q"	"BH-90910"	3	4	2017	195.8	5	5	0.600000000000001	1299.1
"R"	"BH-90928"	3	3	2018	227.3	0	0	0	0
"R"	"BH-90928"	3	3	2018	227.3	1	1	438	438
"R"	"BH-90928"	3	3	2018	227.3	2	2	532.5	970.5
"R"	"BH-90928"	3	3	2018	227.3	3	3	273.6	1244.1
"R"	"BH-90928"	3	3	2018	227.3	4	4	0	1244.1
"S"	"BH-90946"	3	6	2015	194.7	0	0	0	0
"S"	"BH-90946"	3	6	2015	194.7	1	1	508.4	508.4
"S"	"BH-90946"	3	6	2015	194.7	2	2	280.1	788.5
"S"	"BH-90946"	3	6	2015	194.7	3	3	222.5	1011
"S"	"BH-90946"	3	6	2015	194.7	4	4	143.3	1154.3
"S"	"BH-90946"	3	6	2015	194.7	5	5	141.3	1295.6
"S"	"BH-90946"	3	6	2015	194.7	6	6	149.5	1445.1
"S"	"BH-90946"	3	6	2015	194.7	7	7	0	1425.1
"T"	"BH-90970"	3	6	2015	154.9	0	0	0	0
"T"	"BH-90970"	3	6	2015	154.9	1	1	343.4	343.4
"T"	"BH-90970"	3	6	2015	154.9	2	2	497	840.4
"T"	"BH-90970"	3	6	2015	154.9	3	3	286	1086.4
"T"	"BH-90970"	3	6	2015	154.9	4	4	144.5	1190.9
"T"	"BH-90970"	3	6	2015	154.9	5	5	177	1327.9
"T"	"BH-90970"	3	6	2015	154.9	6	6	176.4	1464.3
"T"	"BH-90970"	3	6	2015	154.9	7	7	0	1414.3
"V"	"BH-90997"	3	4	2017	161.2	0	0	0	0
"V"	"BH-90997"	3	4	2017	161.2	1	1	730.3	730.3
"V"	"BH-90997"	3	4	2017	161.2	2	2	545.9	1266.2
"V"	"BH-90997"	3	4	2017	161.2	3	3	174.4	1440.6
"V"	"BH-90997"	3	4	2017	161.2	4	4	146.2	1586.8
"V"	"BH-90997"	3	4	2017	161.2	5	5	0	1586.8
"W"	"BH-91013"	3	3	2018	384	0	0	0	0
"W"	"BH-91013"	3	3	2018	384	1	1	920.6	920.6
"W"	"BH-91013"	3	3	2018	384	2	2	461	1371.6
"W"	"BH-91013"	3	3	2018	384	3	3	319.9	1681.5
"W"	"BH-91013"	3	3	2018	384	4	4	0	1681.5
"X"	"BH-91045"	3	3	2018	358.9	0	0	0	0
"X"	"BH-91045"	3	3	2018	358.9	1	1	801.4	801.4
"X"	"BH-91045"	3	3	2018	358.9	2	2	446.3	1247.7
"X"	"BH-91045"	3	3	2018	358.9	3	3	257.2	1504.9
"X"	"BH-91045"	3	3	2018	358.9	4	4	0	1504.9
"Y"	"BH-91050"	3	5	2016	296.3	0	0	0	0
"Y"	"BH-91050"	3	5	2016	296.3	1	1	796.5	796.5
"Y"	"BH-91050"	3	5	2016	296.3	2	2	336.8	1133.3
"Y"	"BH-91050"	3	5	2016	296.3	3	3	170.1	1303.4
"Y"	"BH-91050"	3	5	2016	296.3	4	4	170.4	1473.8
"Y"	"BH-91050"	3	5	2016	296.3	5	5	130.6	1604.4
"Y"	"BH-91050"	3	5	2016	296.3	6	6	0	1564.4
"Z"	"BH-91053"	3	3	2018	168.6	0	0	0	0
"Z"	"BH-91053"	3	3	2018	168.6	1	1	427.6	427.6
"Z"	"BH-91053"	3	3	2018	168.6	2	2	557.2	984.8
"Z"	"BH-91053"	3	3	2018	168.6	3	3	336.7	1321.5
"Z"	"BH-91053"	3	3	2018	168.6	4	4	0	1321.5
"02"	"BH-01713"	3	7	2013	252.7	0	0	0	0
"02"	"BH-01713"	3	7	2013	252.7	1	1	781.3	781.3
"02"	"BH-01713"	3	7	2013	252.7	2	2	270.6	1071.9
"02"	"BH-01713"	3	7	2013	252.7	3	3	437.7	1509.6
"02"	"BH-01713"	3	7	2013	252.7	4	4	162.6	1672.2
"02"	"BH-01713"	3	7	2013	252.7	5	5	166.6	1838.8
"02"	"BH-01713"	3	7	2013	252.7	6	6	150.1	2058.9
"02"	"BH-01713"	3	7	2013	252.7	7	7	70	2152
"U"	"BH-90981"	3	6	2015	154.9	0	0	0	0
"U"	"BH-90981"	3	6	2015	154.9	1	1	432.4	432.4
"U"	"BH-90981"	3	6	2015	154.9	2	2	327.8	740.2
"U"	"BH-90981"	3	6	2015	154.9	3	3	407	1127.2
"U"	"BH-90981"	3	6	2015	154.9	4	4	208.3	1295.5
"U"	"BH-90981"	3	6	2015	154.9	5	5	313.4	1568.9
"U"	"BH-90981"	3	6	2015	154.9	6	6	248.6	1777.5
