"name"	"id"	"waterbody"	"month"	"year"	"identifier"	"Lat"	"Long"	"type"	"turbidity"	"SAL"	"WT"
"Karow"	112050138	"Karower Muehlbach"	6	2006	"6_2006"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	19
"RB2 Vitte oe."	112190202	"Vitter Bodden"	6	2006	"6_2006"	54.57	13.131672	"Coast"	2.38571428571429	9.4	20.9
"RB3 Bugspitze s."	112190309	"Rassower Strom"	6	2006	"6_2006"	54.55333	13.178332	"Coast"	2.4	8.45	17.9
"Kluis"	112230016	"Duvenbaek"	6	2006	"6_2006"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	18.5
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	6	2006	"6_2006"	54.56333	13.293332	"Coast"	1.72571428571429	8.6	21.1
"Neuendorf"	112350018	"Sehrower Bach"	6	2006	"6_2006"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	21.5
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	6	2006	"6_2006"	54.54333	13.426672	"Coast"	1.1	7.6	20.6
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	6	2006	"6_2006"	54.50667	13.490002	"Coast"	1.04	7.55	19.1
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	6	2006	"6_2006"	54.43167	13.491672	"Coast"	0.35	5.1	21.8
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	6	2006	"6_2006"	54.515	13.125002	"Coast"	2.54285714285714	9	21.8
"DB1 Pramort"	103050101	"Barther Fahrwasser"	7	2006	"7_2006"	54.42	12.926671	"Coast"	1.08	7.5	21.6
"DB2 Sundische Wiese"	103050208	"Grabow"	7	2006	"7_2006"	54.39167	12.838331	"Coast"	0.6	7.4	22.8
"DB6 Barth oe."	103050603	"Barther Bodden"	7	2006	"7_2006"	54.395001	12.750001	"Coast"	0.525	6.3	22.4
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	7	2006	"7_2006"	54.395001	12.623331	"Coast"	0.3375	4.6	23.8
"DB16 Saal nw."	103051606	"Saaler Bodden"	7	2006	"7_2006"	54.335001	12.448331	"Coast"	0.25	2.7	23.7
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	7	2006	"7_2006"	54.40167	13.105001	"Coast"	1.42142857142857	7.65	23.65
"Zipke"	103310014	"Zipker Bach"	7	2006	"7_2006"	54.3413090635463	12.7839460522578	"Freshwater"	NA	0	20.4
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	7	2006	"7_2006"	54.26667	13.516671	"Coast"	1.64285714285714	7.125	19.8216666666667
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	7	2006	"7_2006"	54.15	13.483331	"Coast"	1.73333333333333	7.25	20.0069230769231
"GB7 Struck"	105010701	"Greifswalder Bodden"	7	2006	"7_2006"	54.20667	13.653331	"Coast"	2.06666666666667	7.2125	19.6788461538462
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	7	2006	"7_2006"	54.20667	13.566671	"Coast"	1.72714285714286	7.158125	19.8142307692308
"Kemnitz"	105210010	"Westziese"	7	2006	"7_2006"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	18.2
"Greifswald"	105340014	"Ryck"	7	2006	"7_2006"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	23.6
"Brandshagen"	107030028	"Miltzower Bach"	7	2006	"7_2006"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	15.2
"S66 Stralsund"	109016609	"Andershofer Bucht"	7	2006	"7_2006"	54.28667	13.131671	"Coast"	1.10142857142857	7.1	24.5
"Flemendorf"	109070015	"Uhlenbaek"	7	2006	"7_2006"	54.3318827754293	12.8003579931573	"Freshwater"	NA	0	19.6
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	7	2006	"7_2006"	54.3501914436589	12.8535939073662	"Freshwater"	NA	0	18
"Prohn"	109230015	"Prohner Bach"	7	2006	"7_2006"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	20.9
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	7	2006	"7_2006"	54.18833	13.775001	"Coast"	1.21666666666667	6.55	23.75
"AW1 Trockenort"	111030108	"Achterwasser"	7	2006	"7_2006"	54.01667	13.958331	"Coast"	0.7	1.7	15.45
"P20 Peenemuende s."	111032085	"Peenestrom"	7	2006	"7_2006"	54.121	13.773	"Coast"	1	5.45	25.2
"P42 Wolgast s."	111034208	"Peenestrom"	7	2006	"7_2006"	54.023358	13.760763	"Coast"	0.814285714285714	2.4	25.7
"P48 Lassan"	111034806	"Peenestrom"	7	2006	"7_2006"	53.96667	13.891671	"Coast"	0.7625	1	26.8
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	7	2006	"7_2006"	54.20333	13.905002	"Coast"	3.1	7.25	22.1
"Wolgast"	111140027	"Ostziese"	7	2006	"7_2006"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	21
"Karow"	112050138	"Karower Muehlbach"	7	2006	"7_2006"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	14.9
"RB2 Vitte oe."	112190202	"Vitter Bodden"	7	2006	"7_2006"	54.57	13.131672	"Coast"	2.38571428571429	8.9	22.3
"RB3 Bugspitze s."	112190309	"Rassower Strom"	7	2006	"7_2006"	54.55333	13.178332	"Coast"	2.4	8.3	22.7
"Kluis"	112230016	"Duvenbaek"	7	2006	"7_2006"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	17.8
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	7	2006	"7_2006"	54.56333	13.293332	"Coast"	1.72571428571429	8.2	23
"Neuendorf"	112350018	"Sehrower Bach"	7	2006	"7_2006"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	20.4
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	7	2006	"7_2006"	54.54333	13.426672	"Coast"	1.1	7.75	23.2
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	7	2006	"7_2006"	54.50667	13.490002	"Coast"	1.04	7.7	23
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	7	2006	"7_2006"	54.43167	13.491672	"Coast"	0.35	5.3	24.7
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	7	2006	"7_2006"	54.515	13.125002	"Coast"	2.54285714285714	9	23.4
"DB1 Pramort"	103050101	"Barther Fahrwasser"	8	2006	"8_2006"	54.42	12.926671	"Coast"	1.08	8.1	21.4
"DB2 Sundische Wiese"	103050208	"Grabow"	8	2006	"8_2006"	54.39167	12.838331	"Coast"	0.6	8.2	21.2
"DB6 Barth oe."	103050603	"Barther Bodden"	8	2006	"8_2006"	54.395001	12.750001	"Coast"	0.525	7.4	21.3
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	8	2006	"8_2006"	54.395001	12.623331	"Coast"	0.3375	6.1	21.5
"DB16 Saal nw."	103051606	"Saaler Bodden"	8	2006	"8_2006"	54.335001	12.448331	"Coast"	0.25	3	21.6
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	8	2006	"8_2006"	54.40167	13.105001	"Coast"	1.42142857142857	7.9	20.7
"Zipke"	103310014	"Zipker Bach"	8	2006	"8_2006"	54.3413090635463	12.7839460522578	"Freshwater"	NA	0	18.3
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	8	2006	"8_2006"	54.26667	13.516671	"Coast"	1.64285714285714	6.85	19.15
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	8	2006	"8_2006"	54.15	13.483331	"Coast"	1.73333333333333	6.9	18.95
"GB7 Struck"	105010701	"Greifswalder Bodden"	8	2006	"8_2006"	54.20667	13.653331	"Coast"	2.06666666666667	6.9	18.9
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	8	2006	"8_2006"	54.20667	13.566671	"Coast"	1.72714285714286	6.9	19
"Kemnitz"	105210010	"Westziese"	8	2006	"8_2006"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	15.5
"Greifswald"	105340014	"Ryck"	8	2006	"8_2006"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	22
"Brandshagen"	107030028	"Miltzower Bach"	8	2006	"8_2006"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	14.4
"S66 Stralsund"	109016609	"Andershofer Bucht"	8	2006	"8_2006"	54.28667	13.131671	"Coast"	1.10142857142857	7.6	18.8
"Flemendorf"	109070015	"Uhlenbaek"	8	2006	"8_2006"	54.3318827754293	12.8003579931573	"Freshwater"	NA	0	16.4
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	8	2006	"8_2006"	54.3501914436589	12.8535939073662	"Freshwater"	NA	0	15.3
"Prohn"	109230015	"Prohner Bach"	8	2006	"8_2006"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	18.45
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	8	2006	"8_2006"	54.18833	13.775001	"Coast"	1.21666666666667	6.2	18.75
"AW1 Trockenort"	111030108	"Achterwasser"	8	2006	"8_2006"	54.01667	13.958331	"Coast"	0.7	1.6	20.05
"P20 Peenemuende s."	111032085	"Peenestrom"	8	2006	"8_2006"	54.121	13.773	"Coast"	1	3.85	20.3
"P42 Wolgast s."	111034208	"Peenestrom"	8	2006	"8_2006"	54.023358	13.760763	"Coast"	0.814285714285714	1.7	20.15
"P48 Lassan"	111034806	"Peenestrom"	8	2006	"8_2006"	53.96667	13.891671	"Coast"	0.7625	0.8	20.1
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	8	2006	"8_2006"	54.20333	13.905002	"Coast"	3.1	7.295	19.3825
"Wolgast"	111140027	"Ostziese"	8	2006	"8_2006"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	17.5
"Karow"	112050138	"Karower Muehlbach"	8	2006	"8_2006"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	15.2
"RB2 Vitte oe."	112190202	"Vitter Bodden"	8	2006	"8_2006"	54.57	13.131672	"Coast"	2.38571428571429	9	21.9
"RB3 Bugspitze s."	112190309	"Rassower Strom"	8	2006	"8_2006"	54.55333	13.178332	"Coast"	2.4	8.5	21.35
"Kluis"	112230016	"Duvenbaek"	8	2006	"8_2006"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	15.2
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	8	2006	"8_2006"	54.56333	13.293332	"Coast"	1.72571428571429	8.6	21.8
"Neuendorf"	112350018	"Sehrower Bach"	8	2006	"8_2006"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	17.3
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	8	2006	"8_2006"	54.54333	13.426672	"Coast"	1.1	8	21.95
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	8	2006	"8_2006"	54.50667	13.490002	"Coast"	1.04	8	21.9
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	8	2006	"8_2006"	54.43167	13.491672	"Coast"	0.35	5.5	21.2
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	8	2006	"8_2006"	54.515	13.125002	"Coast"	2.54285714285714	8.6	21.8
"DB1 Pramort"	103050101	"Barther Fahrwasser"	9	2006	"9_2006"	54.42	12.926671	"Coast"	1.08	9.6	17
"DB2 Sundische Wiese"	103050208	"Grabow"	9	2006	"9_2006"	54.39167	12.838331	"Coast"	0.6	7.1	16.8
"DB6 Barth oe."	103050603	"Barther Bodden"	9	2006	"9_2006"	54.395001	12.750001	"Coast"	0.525	7	17
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	9	2006	"9_2006"	54.395001	12.623331	"Coast"	0.3375	4.3	16.1
"DB16 Saal nw."	103051606	"Saaler Bodden"	9	2006	"9_2006"	54.335001	12.448331	"Coast"	0.25	3.2	16.6
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	9	2006	"9_2006"	54.40167	13.105001	"Coast"	1.42142857142857	8	17.6
"Zipke"	103310014	"Zipker Bach"	9	2006	"9_2006"	54.3413090635463	12.7839460522578	"Freshwater"	NA	0	18.8
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	9	2006	"9_2006"	54.26667	13.516671	"Coast"	1.64285714285714	7	17.8
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	9	2006	"9_2006"	54.15	13.483331	"Coast"	1.73333333333333	7.2	17.6
"GB7 Struck"	105010701	"Greifswalder Bodden"	9	2006	"9_2006"	54.20667	13.653331	"Coast"	2.06666666666667	7.1	17.8
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	9	2006	"9_2006"	54.20667	13.566671	"Coast"	1.72714285714286	6.94	18.04
"Kemnitz"	105210010	"Westziese"	9	2006	"9_2006"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	14.2
"Greifswald"	105340014	"Ryck"	9	2006	"9_2006"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	16.8
"Brandshagen"	107030028	"Miltzower Bach"	9	2006	"9_2006"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	12.9
"S66 Stralsund"	109016609	"Andershofer Bucht"	9	2006	"9_2006"	54.28667	13.131671	"Coast"	1.10142857142857	7.6	18.2
"Flemendorf"	109070015	"Uhlenbaek"	9	2006	"9_2006"	54.3318827754293	12.8003579931573	"Freshwater"	NA	0	16.6
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	9	2006	"9_2006"	54.3501914436589	12.8535939073662	"Freshwater"	NA	0	15.1
"Prohn"	109230015	"Prohner Bach"	9	2006	"9_2006"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	16.1
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	9	2006	"9_2006"	54.18833	13.775001	"Coast"	1.21666666666667	6.15	17.9
"AW1 Trockenort"	111030108	"Achterwasser"	9	2006	"9_2006"	54.01667	13.958331	"Coast"	0.7	1.5	16.65
"P20 Peenemuende s."	111032085	"Peenestrom"	9	2006	"9_2006"	54.121	13.773	"Coast"	1	6.75	16.6
"P42 Wolgast s."	111034208	"Peenestrom"	9	2006	"9_2006"	54.023358	13.760763	"Coast"	0.814285714285714	3	16.25
"P48 Lassan"	111034806	"Peenestrom"	9	2006	"9_2006"	53.96667	13.891671	"Coast"	0.7625	1.5	16.5
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	9	2006	"9_2006"	54.20333	13.905002	"Coast"	3.1	7.3	17.5
"Wolgast"	111140027	"Ostziese"	9	2006	"9_2006"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	14.6
"Karow"	112050138	"Karower Muehlbach"	9	2006	"9_2006"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	13.1
"RB2 Vitte oe."	112190202	"Vitter Bodden"	9	2006	"9_2006"	54.57	13.131672	"Coast"	2.38571428571429	8.9	16.1
"RB3 Bugspitze s."	112190309	"Rassower Strom"	9	2006	"9_2006"	54.55333	13.178332	"Coast"	2.4	8.25	17.65
"Kluis"	112230016	"Duvenbaek"	9	2006	"9_2006"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	14.1
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	9	2006	"9_2006"	54.56333	13.293332	"Coast"	1.72571428571429	7.8	17.9
"Neuendorf"	112350018	"Sehrower Bach"	9	2006	"9_2006"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	14.3
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	9	2006	"9_2006"	54.54333	13.426672	"Coast"	1.1	7.8	17.45
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	9	2006	"9_2006"	54.50667	13.490002	"Coast"	1.04	7.8	17.3
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	9	2006	"9_2006"	54.43167	13.491672	"Coast"	0.35	5.3	18
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	9	2006	"9_2006"	54.515	13.125002	"Coast"	2.54285714285714	8.2	16
"DB1 Pramort"	103050101	"Barther Fahrwasser"	10	2006	"10_2006"	54.42	12.926671	"Coast"	1.08	7.6	12.8
"DB2 Sundische Wiese"	103050208	"Grabow"	10	2006	"10_2006"	54.39167	12.838331	"Coast"	0.6	7.2	12.6
"DB6 Barth oe."	103050603	"Barther Bodden"	10	2006	"10_2006"	54.395001	12.750001	"Coast"	0.525	5.9	12.7
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	10	2006	"10_2006"	54.395001	12.623331	"Coast"	0.3375	5	15.8
"DB16 Saal nw."	103051606	"Saaler Bodden"	10	2006	"10_2006"	54.335001	12.448331	"Coast"	0.25	3.2	15.8
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	10	2006	"10_2006"	54.40167	13.105001	"Coast"	1.42142857142857	8.1	14
"Zipke"	103310014	"Zipker Bach"	10	2006	"10_2006"	54.3413090635463	12.7839460522578	"Freshwater"	NA	0	11.5
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	10	2006	"10_2006"	54.26667	13.516671	"Coast"	1.64285714285714	6.9	13.5
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	10	2006	"10_2006"	54.15	13.483331	"Coast"	1.73333333333333	7.05	13.55
"GB7 Struck"	105010701	"Greifswalder Bodden"	10	2006	"10_2006"	54.20667	13.653331	"Coast"	2.06666666666667	7	13.3
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	10	2006	"10_2006"	54.20667	13.566671	"Coast"	1.72714285714286	7.025	14.375
"Kemnitz"	105210010	"Westziese"	10	2006	"10_2006"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	12.4
"Greifswald"	105340014	"Ryck"	10	2006	"10_2006"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	16.5
"Brandshagen"	107030028	"Miltzower Bach"	10	2006	"10_2006"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	11.5
"S66 Stralsund"	109016609	"Andershofer Bucht"	10	2006	"10_2006"	54.28667	13.131671	"Coast"	1.10142857142857	7	12.9
"Flemendorf"	109070015	"Uhlenbaek"	10	2006	"10_2006"	54.3318827754293	12.8003579931573	"Freshwater"	NA	0	10.2
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	10	2006	"10_2006"	54.3501914436589	12.8535939073662	"Freshwater"	NA	0	10.4
"Prohn"	109230015	"Prohner Bach"	10	2006	"10_2006"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	12.7
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	10	2006	"10_2006"	54.18833	13.775001	"Coast"	1.21666666666667	5.9	13.2
"AW1 Trockenort"	111030108	"Achterwasser"	10	2006	"10_2006"	54.01667	13.958331	"Coast"	0.7	1.5	14.4
"P20 Peenemuende s."	111032085	"Peenestrom"	10	2006	"10_2006"	54.121	13.773	"Coast"	1	6.15	14.65
"P42 Wolgast s."	111034208	"Peenestrom"	10	2006	"10_2006"	54.023358	13.760763	"Coast"	0.814285714285714	4.8	14.55
"P48 Lassan"	111034806	"Peenestrom"	10	2006	"10_2006"	53.96667	13.891671	"Coast"	0.7625	1.5	14.2
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	10	2006	"10_2006"	54.20333	13.905002	"Coast"	3.1	7.4	14.1
"Wolgast"	111140027	"Ostziese"	10	2006	"10_2006"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	12.7
"Karow"	112050138	"Karower Muehlbach"	10	2006	"10_2006"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	11.7
"RB2 Vitte oe."	112190202	"Vitter Bodden"	10	2006	"10_2006"	54.57	13.131672	"Coast"	2.38571428571429	8.4	14.3
"RB3 Bugspitze s."	112190309	"Rassower Strom"	10	2006	"10_2006"	54.55333	13.178332	"Coast"	2.4	9.05	13.9
"Kluis"	112230016	"Duvenbaek"	10	2006	"10_2006"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	11.9
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	10	2006	"10_2006"	54.56333	13.293332	"Coast"	1.72571428571429	8.5	14.4
"Neuendorf"	112350018	"Sehrower Bach"	10	2006	"10_2006"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	11.9
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	10	2006	"10_2006"	54.54333	13.426672	"Coast"	1.1	7.8	15
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	10	2006	"10_2006"	54.50667	13.490002	"Coast"	1.04	7.8	15
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	10	2006	"10_2006"	54.43167	13.491672	"Coast"	0.35	5.4	14.2
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	10	2006	"10_2006"	54.515	13.125002	"Coast"	2.54285714285714	7.9	15.4
"DB1 Pramort"	103050101	"Barther Fahrwasser"	11	2006	"11_2006"	54.42	12.926671	"Coast"	1.08	11.1	6.3
"DB2 Sundische Wiese"	103050208	"Grabow"	11	2006	"11_2006"	54.39167	12.838331	"Coast"	0.6	10.1	6.3
"DB6 Barth oe."	103050603	"Barther Bodden"	11	2006	"11_2006"	54.395001	12.750001	"Coast"	0.525	7.7	6.2
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	11	2006	"11_2006"	54.395001	12.623331	"Coast"	0.3375	5	8.4
"DB16 Saal nw."	103051606	"Saaler Bodden"	11	2006	"11_2006"	54.335001	12.448331	"Coast"	0.25	3.4	8.5
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	11	2006	"11_2006"	54.40167	13.105001	"Coast"	1.42142857142857	11.3	7.7
"Zipke"	103310014	"Zipker Bach"	11	2006	"11_2006"	54.3413090635463	12.7839460522578	"Freshwater"	NA	0	7.8
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	11	2006	"11_2006"	54.26667	13.516671	"Coast"	1.64285714285714	7.3	8
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	11	2006	"11_2006"	54.15	13.483331	"Coast"	1.73333333333333	7.85	7.4
"GB7 Struck"	105010701	"Greifswalder Bodden"	11	2006	"11_2006"	54.20667	13.653331	"Coast"	2.06666666666667	7.35	7.8
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	11	2006	"11_2006"	54.20667	13.566671	"Coast"	1.72714285714286	7.55	7.65
"Kemnitz"	105210010	"Westziese"	11	2006	"11_2006"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	9.9
"Greifswald"	105340014	"Ryck"	11	2006	"11_2006"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	9.9
"Brandshagen"	107030028	"Miltzower Bach"	11	2006	"11_2006"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	9.8
"S66 Stralsund"	109016609	"Andershofer Bucht"	11	2006	"11_2006"	54.28667	13.131671	"Coast"	1.10142857142857	11.7	7.7
"Flemendorf"	109070015	"Uhlenbaek"	11	2006	"11_2006"	54.3318827754293	12.8003579931573	"Freshwater"	NA	0	7.9
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	11	2006	"11_2006"	54.3501914436589	12.8535939073662	"Freshwater"	NA	0	9.6
"Prohn"	109230015	"Prohner Bach"	11	2006	"11_2006"	54.3710907369313	13.0235076949181	"Freshwater"	NA	0	6.7
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	11	2006	"11_2006"	54.18833	13.775001	"Coast"	1.21666666666667	7.25	7.65
"AW1 Trockenort"	111030108	"Achterwasser"	11	2006	"11_2006"	54.01667	13.958331	"Coast"	0.7	2.55	6.35
"P20 Peenemuende s."	111032085	"Peenestrom"	11	2006	"11_2006"	54.121	13.773	"Coast"	1	6.9	6.9
"P42 Wolgast s."	111034208	"Peenestrom"	11	2006	"11_2006"	54.023358	13.760763	"Coast"	0.814285714285714	6.9	6.9
"P48 Lassan"	111034806	"Peenestrom"	11	2006	"11_2006"	53.96667	13.891671	"Coast"	0.7625	4.4	6.4
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	11	2006	"11_2006"	54.20333	13.905002	"Coast"	3.1	7.6	8.15
"Wolgast"	111140027	"Ostziese"	11	2006	"11_2006"	54.042512008582	13.7348408690934	"Freshwater"	NA	0	9.4
"Karow"	112050138	"Karower Muehlbach"	11	2006	"11_2006"	54.4028946481796	13.5057291508361	"Freshwater"	NA	0	9.6
"RB2 Vitte oe."	112190202	"Vitter Bodden"	11	2006	"11_2006"	54.57	13.131672	"Coast"	2.38571428571429	10.2	7.1
"RB3 Bugspitze s."	112190309	"Rassower Strom"	11	2006	"11_2006"	54.55333	13.178332	"Coast"	2.4	9.9	7.55
"Kluis"	112230016	"Duvenbaek"	11	2006	"11_2006"	54.4649241302838	13.3055644900104	"Freshwater"	NA	0	9.6
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	11	2006	"11_2006"	54.56333	13.293332	"Coast"	1.72571428571429	8.7	7.6
"Neuendorf"	112350018	"Sehrower Bach"	11	2006	"11_2006"	54.3821417140574	13.2670909497788	"Freshwater"	NA	0	8.9
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	11	2006	"11_2006"	54.54333	13.426672	"Coast"	1.1	7.8	7.6
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	11	2006	"11_2006"	54.50667	13.490002	"Coast"	1.04	7.8	7.5
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	11	2006	"11_2006"	54.43167	13.491672	"Coast"	0.35	5.3	5.95
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	11	2006	"11_2006"	54.515	13.125002	"Coast"	2.54285714285714	11.3	7.5
"DB1 Pramort"	103050101	"Barther Fahrwasser"	12	2006	"12_2006"	54.42	12.926671	"Coast"	1.08	8.5	5.3
"DB2 Sundische Wiese"	103050208	"Grabow"	12	2006	"12_2006"	54.39167	12.838331	"Coast"	0.6	8	5.1
"DB6 Barth oe."	103050603	"Barther Bodden"	12	2006	"12_2006"	54.395001	12.750001	"Coast"	0.525	6.3	4.9
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	12	2006	"12_2006"	54.395001	12.623331	"Coast"	0.3375	6.7	4.8
"DB16 Saal nw."	103051606	"Saaler Bodden"	12	2006	"12_2006"	54.335001	12.448331	"Coast"	0.25	3.6	5.1
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	12	2006	"12_2006"	54.40167	13.105001	"Coast"	1.42142857142857	8.5	6.3
"Zipke"	103310014	"Zipker Bach"	12	2006	"12_2006"	54.3413090635463	12.7839460522578	"Freshwater"	NA	0	5
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	12	2006	"12_2006"	54.26667	13.516671	"Coast"	1.64285714285714	7.6	7.1
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	12	2006	"12_2006"	54.15	13.483331	"Coast"	1.73333333333333	7.7	6.9
"GB7 Struck"	105010701	"Greifswalder Bodden"	12	2006	"12_2006"	54.20667	13.653331	"Coast"	2.06666666666667	7.7	7.1
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	12	2006	"12_2006"	54.20667	13.566671	"Coast"	1.72714285714286	7.8	7
"Kemnitz"	105210010	"Westziese"	12	2006	"12_2006"	54.0850610286063	13.5276303287714	"Freshwater"	NA	0	8.9
"Greifswald"	105340014	"Ryck"	12	2006	"12_2006"	54.0988078716915	13.3762719023408	"Freshwater"	NA	0	6.7
"Brandshagen"	107030028	"Miltzower Bach"	12	2006	"12_2006"	54.2318280613644	13.1982131143004	"Freshwater"	NA	0	7.6
